geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 40.16242380000001, 'lng': -105.1043062}, 'viewport': {'northeast': {'lat': 40.1639401802915, 'lng': -105.1028334697085}, 'southwest': {'lat': 40.16124221970851, 'lng': -105.1055314302915}}}",40.162423800000006,-105.1043062,48.103,1514,United States Postal Service,"['post_office', 'finance', 'local_government_office', 'point_of_interest', 'establishment']","{'compound_code': '5V6W+X7 Longmont, Colorado, United States', 'global_code': '85GP5V6W+X7'}","201 Coffman Street, Longmont",1,safety_security
"{'location': {'lat': 39.3277746, 'lng': -105.094083}, 'viewport': {'northeast': {'lat': 39.32912358029149, 'lng': -105.0927340197085}, 'southwest': {'lat': 39.3264256197085, 'lng': -105.0954319802915}}}",39.32777460000001,-105.094083,46.6621,2494,Flat Rocks Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': '8WH4+49 Perry Park, Colorado, United States', 'global_code': '85FP8WH4+49'}","South Rampart Range Road, Sedalia",2,food_water_shelter
"{'location': {'lat': 39.3548577, 'lng': -105.0726843}, 'viewport': {'northeast': {'lat': 39.35889945, 'lng': -105.0709433197085}, 'southwest': {'lat': 39.35351044999999, 'lng': -105.0736412802915}}}",39.3548577,-105.0726843,43.369,2310,Rampart Range,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': '9W3G+WW Roxborough Park, Colorado, United States', 'global_code': '85FP9W3G+WW'}","South Rampart Range Road, Sedalia",2,food_water_shelter
"{'location': {'lat': 39.3728621, 'lng': -105.1101813}, 'viewport': {'northeast': {'lat': 39.3746055802915, 'lng': -105.1083469697085}, 'southwest': {'lat': 39.3719076197085, 'lng': -105.1110449302915}}}",39.372862100000006,-105.1101813,42.0625,2214,NYR-Nationwide Youth Roundup,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': '9VFQ+4W Roxborough Park, Colorado, United States', 'global_code': '85FP9VFQ+4W'}","498 Pine Creek Road, Sedalia",2,food_water_shelter
"{'location': {'lat': 39.3801084, 'lng': -105.0990883}, 'viewport': {'northeast': {'lat': 39.38147368029149, 'lng': -105.0977120197085}, 'southwest': {'lat': 39.37877571970849, 'lng': -105.1004099802915}}}",39.3801084,-105.0990883,41.0537,2285,Indian Creek Campground,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': '9WJ2+29 Roxborough Park, Colorado, United States', 'global_code': '85FP9WJ2+29'}","2499 Pine Creek Road, Sedalia",2,food_water_shelter
"{'location': {'lat': 39.50069439999999, 'lng': -104.8111072}, 'viewport': {'northeast': {'lat': 39.5018749302915, 'lng': -104.8092207697085}, 'southwest': {'lat': 39.4991769697085, 'lng': -104.8119187302915}}}",39.50069439999999,-104.8111072,30.6767,1832,EchoPark Stadium,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'G52Q+7H Parker, Colorado, United States', 'global_code': '85FQG52Q+7H'}","11901 Newlin Gulch Boulevard, Parker",2,food_water_shelter
"{'location': {'lat': 39.506826, 'lng': -105.2982302}, 'viewport': {'northeast': {'lat': 39.5080958302915, 'lng': -105.2967702697085}, 'southwest': {'lat': 39.5053978697085, 'lng': -105.2994682302915}}}",39.506826,-105.29823020000002,36.9681,2478,Beaver Ranch Campgrounds,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'GP42+PP Pleasant Park Corridor, Colorado, United States', 'global_code': '85FPGP42+PP'}","11369 South Foxton Road, Conifer",2,food_water_shelter
"{'location': {'lat': 39.537051, 'lng': -104.844732}, 'viewport': {'northeast': {'lat': 39.5383994802915, 'lng': -104.8434315197085}, 'southwest': {'lat': 39.5357015197085, 'lng': -104.8461294802915}}}",39.537051,-104.844732,25.7325,1813,Parry's Sliceria & Taps,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'G5P4+R4 Englewood, Colorado, United States', 'global_code': '85FQG5P4+R4'}","12501 Lincoln Avenue, Englewood",2,food_water_shelter
"{'location': {'lat': 39.5469441, 'lng': -105.032086}, 'viewport': {'northeast': {'lat': 39.54829393029149, 'lng': -105.0305506197085}, 'southwest': {'lat': 39.5455959697085, 'lng': -105.0332485802915}}}",39.5469441,-105.032086,21.7037,1702,Shea Stadium,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'GXW9+Q5 Highlands Ranch, Colorado, United States', 'global_code': '85FPGXW9+Q5'}","3270 Redstone Park Circle, Highlands Ranch",2,food_water_shelter
"{'location': {'lat': 39.5546023, 'lng': -104.8826728}, 'viewport': {'northeast': {'lat': 39.5560103802915, 'lng': -104.8811856697085}, 'southwest': {'lat': 39.5533124197085, 'lng': -104.8838836302915}}}",39.5546023,-104.8826728,22.5265,1768,Jimmy John's,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'H438+RW Lone Tree, Colorado, United States', 'global_code': '85FQH438+RW'}","9234 Park Meadows Drive #500, Lone Tree",2,food_water_shelter
"{'location': {'lat': 39.5629103, 'lng': -104.8760648}, 'viewport': {'northeast': {'lat': 39.56444913029149, 'lng': -104.8744557197085}, 'southwest': {'lat': 39.56175116970849, 'lng': -104.8771536802915}}}",39.56291029999999,-104.8760648,21.9326,1785,Green Tea HP (Park Meadows Mall),"['shopping_mall', 'cafe', 'restaurant', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'H47F+5H Lone Tree, Colorado, United States', 'global_code': '85FQH47F+5H'}","5128, 8401 Park Meadows Center Drive, Lone Tree",2,food_water_shelter
"{'location': {'lat': 39.563318, 'lng': -104.877954}, 'viewport': {'northeast': {'lat': 39.56427388029149, 'lng': -104.8763973697085}, 'southwest': {'lat': 39.5615759197085, 'lng': -104.8790953302915}}}",39.563318,-104.877954,21.8201,1781,The Cheesecake Factory,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'H47C+8R Littleton, Colorado, United States', 'global_code': '85FQH47C+8R'}","8405 Park Meadows Center Drive, Littleton",2,food_water_shelter
"{'location': {'lat': 39.5639923, 'lng': -104.8705607}, 'viewport': {'northeast': {'lat': 39.5653317302915, 'lng': -104.8690622197085}, 'southwest': {'lat': 39.5626337697085, 'lng': -104.8717601802915}}}",39.5639923,-104.8705607,22.0404,1789,Courtyard by Marriott Denver South/Park Meadows Mall,"['convenience_store', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'H47H+HQ Englewood, Colorado, United States', 'global_code': '85FQH47H+HQ'}","8320 South Valley Highway, Englewood",2,food_water_shelter
"{'location': {'lat': 39.56524269999999, 'lng': -104.9597931}, 'viewport': {'northeast': {'lat': 39.5667491302915, 'lng': -104.9582697197085}, 'southwest': {'lat': 39.56405116970851, 'lng': -104.9609676802915}}}",39.56524269999999,-104.95979309999998,19.5435,1748,Olive Garden Italian Restaurant,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'H28R+33 Highlands Ranch, Colorado, United States', 'global_code': '85FQH28R+33'}","2520 East County Line Road, Highlands Ranch",2,food_water_shelter
"{'location': {'lat': 39.5654951, 'lng': -104.9030705}, 'viewport': {'northeast': {'lat': 39.5668435802915, 'lng': -104.9017974197085}, 'southwest': {'lat': 39.5641456197085, 'lng': -104.9044953802915}}}",39.5654951,-104.9030705,20.7335,1762,Nothing Bundt Cakes,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'H38W+5Q Lone Tree, Colorado, United States', 'global_code': '85FQH38W+5Q'}","7508 East Parkway Drive Suite 200, Lone Tree",2,food_water_shelter
"{'location': {'lat': 39.577857, 'lng': -104.857592}, 'viewport': {'northeast': {'lat': 39.57920758029149, 'lng': -104.8560635197085}, 'southwest': {'lat': 39.57650961970849, 'lng': -104.8587614802915}}}",39.577857,-104.857592,21.2594,1755,Good Sam Coast To Coast,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'H4HR+4X Englewood, Colorado, United States', 'global_code': '85FQH4HR+4X'}","64 Inverness Drive East, Englewood",2,food_water_shelter
